Liên kết,Tên công việc,Tên công ty,Mức lương,Khu vực tuyển
https://vieclam24h.vn/thong-tin-truyen-thong-quang-cao/tho-co-khi-c24p131id200291747.html,Thợ Cơ Khí,Công Ty TNHH Cơ Khí Và Quảng Cáo Huy Nam,9 - 15 triệu,Cần Thơ
https://vieclam24h.vn/luat-phap-ly-tuan-thu/nhan-vien-phap-che-c25p119id200289344.html,Nhân Viên Pháp Chế,Gốm Sứ Minh Long - Công Ty TNHH Minh Long I,12 - 15 triệu,Bình Dương
https://vieclam24h.vn/luat-phap-ly-tuan-thu/nhan-vien-phap-che-c25p122id200290013.html,Nhân Viên Pháp Chế,Công Ty Cổ Phần Hasaki Beauty & Clinic,10 - 14 triệu,TP.HCM
https://vieclam24h.vn/luat-phap-ly-tuan-thu/nhan-vien-tu-van-phap-ly-c25p121id200273171.html,Nhân Viên Tư Vấn Pháp Lý,Công Ty Luật TNHH Hãng Luật Bigboss Law,7 - 12 triệu,Bà Rịa - Vũng Tàu
https://vieclam24h.vn/luat-phap-ly-tuan-thu/nhan-vien-phap-ly-c25p90id200294957.html,Nhân Viên Pháp Lý,Công Ty TNHH Tuệ Minh Law Và Cộng Sự,6 - 15 triệu,Bắc Ninh
https://vieclam24h.vn/luat-phap-ly-tuan-thu/chuyen-vien-phap-che-doanh-nghiep-c25p73id200293679.html,Chuyên Viên Pháp Chế Doanh Nghiệp,Tổng Công Ty Cổ Phần Xây Lắp Dầu Khí Việt Nam,13 - 16 triệu,Hà Nội
https://vieclam24h.vn/luat-phap-ly-tuan-thu/pho-phong-giai-quyet-tranh-chap-khieu-kien-c25p122id200294010.html,"Phó Phòng Giải Quyết Tranh Chấp, Khiếu Kiện",Công Ty Cổ Phần Đầu Tư Và Phát Triển Thuận Lợi,Thoả thuận ,TP.HCM
https://vieclam24h.vn/luat-phap-ly-tuan-thu/chuyen-vien-phap-ly-du-an-binh-duong-c25p119id200293936.html,Chuyên Viên Pháp Lý Dự Án (Bình Dương),Công Ty Cổ Phần Tập Đoàn Địa Ốc Kim Oanh,14 - 20 triệu,Bình Dương
https://vieclam24h.vn/luat-phap-ly-tuan-thu/nhan-vien-phap-che-c25p73id200293433.html,Nhân Viên Pháp Chế,Công Ty Cổ Phần Phát Triển Đầu Tư Và Dịch Vụ Thiên Phúc Tpc,6 - 12 triệu,Hà Nội
https://vieclam24h.vn/luat-phap-ly-tuan-thu/responsible-sourcing-sustainability-rs-s-c25p73id200291922.html,Responsible Sourcing & Sustainability (Rs&s),Công Ty TNHH Namyang Việt Nam,20 - 30 triệu,Hà Nội
https://vieclam24h.vn/luat-phap-ly-tuan-thu/truong-phong-phap-che-c25p122id200292692.html,Trưởng Phòng Pháp Chế,CÔNG TY TNHH THƯƠNG MẠI AN CÁT,20 - 30 triệu,TP.HCM
https://vieclam24h.vn/bat-dong-san/nhan-vien-giai-phong-mat-bang-c29p94id200290258.html,Nhân Viên Giải Phóng Mặt Bằng,Công Ty TNHH Dệt May Xuất Khẩu Thành Công,12 - 20 triệu,Thái Bình
https://vieclam24h.vn/luat-phap-ly-tuan-thu/luat-su-cong-su-cong-tac-vien-c25p73id200290207.html,Luật Sư Cộng Sự - Cộng Tác Viên,Công Ty Luật TNHH Vietlink,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/luat-phap-ly-tuan-thu/nhan-vien-phap-che-c25p122id200289543.html,Nhân Viên Pháp Chế,Công Ty Cổ Phần Mebi Farm,13 - 23 triệu,TP.HCM
https://vieclam24h.vn/luat-phap-ly-tuan-thu/nu-nhan-vien-phap-ly-tieng-anh-tot-c25p122id200287939.html,Nữ - Nhân Viên Pháp Lý (Tiếng Anh Tốt),Công Ty TNHH Phân Phối Liên Kết Quốc Tế,9 - 11 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-du-an/chuyen-vien-du-an-dau-thau-c27p73id200287999.html,Chuyên Viên Dự Án (Đấu Thầu),Công Ty TNHH Kỹ Thuật Năng Lượng Hoàng An,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/luat-phap-ly-tuan-thu/thu-ky-phap-ly-du-an-c25p122id200288405.html,Thư Ký Pháp Lý Dự Án,Công Ty TNHH Truong Dinh Holding,15 - 20 triệu,TP.HCM
https://vieclam24h.vn/luat-phap-ly-tuan-thu/thuc-tap-sinh-phap-ly-c25p73id200290182.html,Thực Tập Sinh Pháp Lý,Công Ty Luật TNHH Vietlink,5 - 6 triệu,Hà Nội
https://vieclam24h.vn/kiem-toan/nhan-vien-tro-ly-kiem-toan-c26p122id200294267.html,Nhân Viên Trợ Lý Kiểm Toán,Công ty  TNHH Kiểm toán và tư vấn EXPERTIS,9 - 14 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/tro-ly-kiem-toan-xay-dung-c117p73id3044261.html,Trợ Lý Kiểm Toán Xây Dựng,Công Ty TNHH Tư Vấn Và Kiểm Toán Vnasc,7 - 9 triệu,Hà Nội
https://vieclam24h.vn/kiem-toan/ke-toan-truong-c26p93id200289561.html,Kế Toán Trưởng,"Công Ty Cổ Phần Xây Dựng, Thương Mại Và Vật Liệu Sông Hồng",20 - 50 triệu,Hưng Yên
https://vieclam24h.vn/giao-duc-dao-tao/pho-hieu-truong-chuyen-mon-trung-hoc-c32p122id200292315.html,Phó Hiệu Trưởng Chuyên Môn Trung Học,Trường Mẫu Giáo - TH - THCS - THPT Văn Lang (Công Ty TNHH Giáo Dục Duy Thịnh),25 - 30 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/chi-huy-truong-c31p122id200294195.html,Chỉ Huy Trưởng,Công Ty TNHH XD & TM Stavicon,17 - 22 triệu,"TP.HCM, Bình Dương, Long An"
https://vieclam24h.vn/xay-dung/ky-su-hien-truong-qs-qaqc-shop-c31p122id200294198.html,Kỹ Sư Hiện Trường QS -Qaqc -Shop,Công Ty TNHH XD & TM Stavicon,10 - 18 triệu,"TP.HCM, Bình Dương, Long An"
https://vieclam24h.vn/o-to-xe-may/ky-su-phu-trach-ho-so-thau-thanh-quyet-toan-c162p73id200092157.html,"Kỹ Sư Phụ Trách Hồ Sơ Thầu, Thanh Quyết Toán",Công ty TNHH Nhất Nước,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/can-bo-hien-truong-lam-viec-tai-ha-noi-hung-yen-c31p73id200293885.html,"Cán Bộ Hiện Trường - Làm Việc Tại Hà Nội, Hưng Yên,..",Công Ty TNHH Độ Nam Tiến,15 - 18 triệu,"Hà Nội, Hưng Yên"
https://vieclam24h.vn/xay-dung/nhan-vien-ky-thuat-hien-truong-c31p73id200287552.html,Nhân Viên Kỹ Thuật Hiện Trường,Công Ty Cổ Phần Vật Liệu Hoàn Thiện  Gia Nguyễn,12 - 18 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/ky-su-xay-dung-giao-thong-cau-duong-c31p122id200287761.html,Kỹ Sư Xây Dựng Giao Thông Cầu Đường,Công Ty Cổ Phần Thiết Kế - Xây Dựng Phú Tân,11 - 15 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-du-an/chuyen-vien-ho-so-du-an-up-to-13-trieu-c27p73id200291910.html,Chuyên Viên Hồ Sơ Dự Án Up To 13 Triệu,Công Ty TNHH Sản Xuất Và Thương Mại Max Thăng Long,10 - 13 triệu,Hà Nội
https://vieclam24h.vn/quan-ly-du-an/giam-sat-vung-ve-sinh-cong-nghiep-khu-vuc-binh-duong-c27p119id200288388.html,Giám Sát Vùng Vệ Sinh Công Nghiệp Khu Vực Bình Dương,Công Ty Cổ Phần Dịch Vụ Nhà Sạch,10 - 13 triệu,Bình Dương
https://vieclam24h.vn/quan-ly-du-an/ky-su-ky-thuat-c27p122id200289965.html,Kỹ Sư Kỹ Thuật,Công Ty Cổ Phần Tư Vấn Xây Dựng Điện 2,12 - 20 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-du-an/ky-su-xay-dung-c27p122id200290711.html,Kỹ Sư Xây Dựng,Công Ty Cổ Phần Tư Vấn Xây Dựng Điện 2,12 - 20 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/nhan-vien-lam-ho-so-thau-di-phong-van-truoc-tet-di-lam-sau-tet-c31p73id200290577.html,Nhân Viên Làm Hồ Sơ Thầu Đi Phỏng Vấn Trước Tết - Đi Làm Sau Tết,Công Ty CP Điện Tử Viễn Thông Và Phát Thanh Truyền Hình Quang Vinh,12 - 15 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/ky-su-du-toan-co-dien-qs-mep-c31p122id200290544.html,Kỹ Sư Dự Toán Cơ Điện (QS MEP),Công Ty Cổ Phần Tập Đoàn Đầu Tư - Thương Mại Và Xây Dựng Vân Khánh,9 - 16 triệu,"TP.HCM, Bình Dương"
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/qa-qc-supervisor-tai-binh-duong-di-lam-ngay-c28p119id200289132.html,QA / QC Supervisor - Tại Bình Dương (Đi Làm Ngay),Công Ty Cổ Phần Chế Biến Thực Phẩm Hoàng Sơn,15 - 25 triệu,Bình Dương
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/truong-nhom-qa-c28p122id200289776.html,Trưởng Nhóm QA,Công Ty TNHH In 3D Thành Danh,15 - 20 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/ky-su-xay-dung-di-lam-ngay-c31p122id200288093.html,Kỹ Sư Xây Dựng - Đi Làm Ngay,Công Ty Cổ Phần May Hữu Nghị,15 - 20 triệu,"TP.HCM, Long An"
https://vieclam24h.vn/xay-dung/ha-nam-ky-su-xay-dung-dieu-hoa-thong-gio-thu-nhap-den-18tr-c31p95id200294169.html,[Hà Nam] Kỹ Sư Xây Dựng Điều Hòa Thông Gió Thu Nhập Đến 18Tr,Công Ty TNHH Marketech,9 - 18 triệu,Hà Nam
https://vieclam24h.vn/xay-dung/can-bo-ky-thuat-thi-cong-hien-truong-c31p120id200291542.html,Cán Bộ Kỹ Thuật Thi Công Hiện Trường,Công ty TNHH Tư vấn Kỹ thuật Xây dựng Đồng Nai,10 - 15 triệu,Đồng Nai
https://vieclam24h.vn/quan-ly-du-an/tro-ly-du-an-di-lam-ngay-c27p73id200291814.html,Trợ Lý Dự Án - Đi Làm Ngay,Công Ty Cổ Phần Tư Vấn Xây Dựng 116,8 - 12 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/chi-huy-truong-cong-trinh-xay-dung-c31p121id200291724.html,Chỉ Huy Trưởng Công Trình Xây Dựng,Công ty CP Đầu Tư Xây Dựng Bàn Thạch,18 - 30 triệu,"Bà Rịa - Vũng Tàu, Tây Ninh, Long An"
https://vieclam24h.vn/xay-dung/ky-su-kinh-te-xay-dung-ha-noi-c31p73id200290999.html,Kỹ Sư Kinh Tế Xây Dựng -Hà Nội,Công Ty Cổ Phần Thiết Kế Và Xây Dựng Giza Việt Nam,12 - 16 triệu,Hà Nội
https://vieclam24h.vn/khoa-hoc-ky-thuat/ky-su-kinh-te-xay-dung-c34p120id200290636.html,Kỹ Sư Kinh Tế Xây Dựng,Công Ty TNHH Cơ Khí Xây Dựng Lê Tuyên,12 - 15 triệu,Đồng Nai
https://vieclam24h.vn/xay-dung/ky-su-thuy-loi-luong-20-25-trieu-di-lam-ngay-c31p119id200287093.html,Kỹ Sư Thủy Lợi Lương 20-25 Triệu (Đi Làm Ngay),Cty TNHH Đầu Tư - Xây Dựng Nguyên Cát,20 - 25 triệu,Bình Dương
https://vieclam24h.vn/xay-dung/chi-huy-truong-cong-trinh-c31p73id200288561.html,Chỉ Huy Trưởng Công Trình,Công Ty CP Hóa Chất Xây Dựng Bách Khoa,13 - 17 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/nhan-vien-qc-xay-dung-c31p73id200288546.html,Nhân Viên QC Xây Dựng,Công Ty CP Hóa Chất Xây Dựng Bách Khoa,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/quan-ly-du-an/truong-phong-hanh-chinh-nhan-su-c27p122id200295176.html,Trưởng Phòng Hành Chính Nhân Sự,Công Ty TNHH Xây Dựng Hiệp Chí,18 - 25 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-du-an/quan-ly-phoi-hop-mep-c27p122id200295179.html,Quản Lý Phối Hợp MEP,Công Ty Cổ Phần Sao Hỏa,20 - 35 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-du-an/ky-su-dien-c27p73id200294941.html,Kỹ Sư Điện,Chi Nhánh Xây Lắp Và Cung Ứng Vật Tư Thiết Bị - Tổng Công Ty Cổ Phần Xây Dựng Công Nghiệp Việt Nam,10 - 30 triệu,Hà Nội
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/qa-specialist-furniture-c28p122id200294724.html,QA Specialist (Furniture),Công Ty TNHH Dịch Vụ Thương Mại Yes4All,15 - 20 triệu,TP.HCM
https://vieclam24h.vn/co-khi-o-to-tu-dong-hoa/kcn-an-ha-project-planner-c47p122id200282272.html,[Kcn An Hạ] - Project Planner,Công Ty Cổ Phần Cơ Khí Xây Dựng Thương Mại Đại Dũng,15 - 25 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/giam-sat-cong-trinh-ky-su-co-dien-lanh-c34p122id200293622.html,Giám Sát Công Trình (Kỹ Sư Cơ Điện Lạnh),Công Ty TNHH Tân Phú Lợi,7 - 13 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/quan-ly-thi-cong-du-an-c31p73id200293488.html,Quản Lý Thi Công Dự Án,Công Ty Cổ Phần Kết Cấu Thép Và Cơ Khí Đông Á,10 - 20 triệu,Hà Nội
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/truong-van-phong-dai-dien-c28p122id200293470.html,Trưởng Văn Phòng Đại Diện,Văn Phòng Đại Diện Nippon Kaiji Kyokai Tại Thành Phố Hồ Chí Minh,30 - 80 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-du-an/ky-su-tu-van-giam-sat-phong-chay-chua-chay-pccc-c27p119id200293466.html,Kỹ Sư Tư Vấn Giám Sát Phòng Cháy Chữa Cháy (Pccc),Công Ty TNHH Xây Dựng Và Kỹ Thuật Pccc Hải Vương,18 - 50 triệu,Bình Dương
https://vieclam24h.vn/xay-dung/giam-sat-ky-thuat-hien-truong-c31p73id200293110.html,Giám Sát Kỹ Thuật Hiện Trường,Công Ty Cổ Phần Xây Dựng Và Dịch Vụ Thương Mại Việt Hưng,9 - 20 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/chuyen-vien-ke-hoach-du-an-c31p73id200293111.html,Chuyên Viên Kế Hoạch Dự Án,Công Ty Cổ Phần Tổng Công Ty Công Trình Đường Sắt,10 - 18 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/truong-phong-ke-hoach-thi-cong-nhom-kinh-c31p73id200154582.html,Trưởng Phòng Kế Hoạch Thi Công Nhôm Kính,Công Ty CP Xnk Và Đầu Tư Xây Dựng Toàn Cầu,20 - 30 triệu,Hà Nội
https://vieclam24h.vn/dien-dien-tu-dien-lanh/ky-su-co-dien-c41p118id200292628.html,Kỹ Sư Cơ Điện,Công Ty TNHH Cơ Điện Đăng Khoa,10 - 16 triệu,"Tây Ninh, TP.HCM, Bình Dương"
https://vieclam24h.vn/cham-soc-khach-hang/truong-nhom-du-an-cham-soc-khach-hang-c30p122id200292327.html,Trưởng Nhóm Dự Án Chăm Sóc Khách Hàng,Công Ty Cổ Phần BPO Mắt Bão,12 - 15 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-du-an/ky-su-kinh-te-xay-dung-c27p73id200292214.html,Kỹ Sư Kinh Tế Xây Dựng,Công Ty Cổ Phần Tư Vấn Đầu Tư Và Xây Dựng Amber,10 - 20 triệu,Hà Nội
https://vieclam24h.vn/quan-ly-du-an/tro-ly-thu-ky-chu-tich-ha-noi-c27p73id200291737.html,Trợ Lý – Thư Ký Chủ Tịch - Hà Nội,Tổng Công Ty Đầu Tư Phát Triển Khu Công Nghiệp Phúc Lộc,20 - 30 triệu,Hà Nội
https://vieclam24h.vn/quan-ly-du-an/ky-su-cong-trinh-qs-qc-ky-su-mep-c27p109id200291950.html,"Kỹ Sư Công Trình, QS & QC / Kỹ Sư MEP",Cn Miền Nam_ Tổng Công Ty CP Xây Dựng Công Nghiệp Việt Nam (Vinaincon),14 - 16 triệu,Khánh Hòa
https://vieclam24h.vn/xay-dung/cac-bo-trac-dac-c31p73id200291868.html,Các Bộ Trắc Đạc,Công Ty Cổ Phần Xây Dựng Số 1,12 - 15 triệu,"Hà Nội, Hà Nam, Quảng Ninh, Thanh Hóa, +2"
https://vieclam24h.vn/xay-dung/nhan-vien-ky-thuat-van-phong-biet-hien-truong-c31p73id200291563.html,Nhân Viên Kỹ Thuật Văn Phòng Biết Hiện Trường,Công Ty Cổ Phần Kinh Doanh Và Xây Dựng Hải Ninh,10 - 12 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/ky-su-thiet-ke-cong-trinh-giao-thong-c31p73id200288585.html,Kỹ Sư Thiết Kế Công Trình Giao Thông,Công Ty Cổ Phần Tư Vấn Kỹ Thuật Xây Dựng Nhật Minh,10 - 17 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/ky-su-kinh-te-xay-dung-c31p73id200290132.html,Kỹ Sư Kinh Tế Xây Dựng,Công Ty Cổ Phần 479 Hoà Bình,12 - 20 triệu,Hà Nội
https://vieclam24h.vn/giao-duc-dao-tao/nhan-vien-nam-doi-ngoai-nhat-ban-c32p73id200290486.html,Nhân Viên (Nam) Đối Ngoại Nhật Bản,Công Ty TNHH Cung Ứng Và Đào Tạo Nhân Lực Quốc Tế Đông Phương,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/ban-hang-kinh-doanh/truong-phong-kinh-doanh-thiet-bi-ve-sinh-c13p122id200289830.html,Trưởng Phòng Kinh Doanh (Thiết Bị Vệ Sinh),Công Ty TNHH TM Quốc Tế Ttcommerce,15 - 30 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-qa-qc-c28p122id200290310.html,Nhân Viên QA / QC,"Global Liaison Co.,Ltd",10 - 15 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/ky-su-du-an-m-e-tp-hcm-phu-quoc-da-lat-c34p122id200290299.html,"Kỹ Sư Dự Án M&E (Tp.HCM, Phú Quốc, Đà Lạt)",Công Ty Cổ Phần Tập Đoàn Đầu Tư - Thương Mại Và Xây Dựng Vân Khánh,9 - 16 triệu,"TP.HCM, Kiên Giang, Bà Rịa - Vũng Tàu, Lâm Đồng"
https://vieclam24h.vn/khoa-hoc-ky-thuat/ky-su-qs-luong-15-18-trieu-di-lam-ngay-c34p73id200289240.html,Kỹ Sư QS (Lương 15 - 18 Triệu) - Đi Làm Ngay,Công Ty CP Đầu Tư Xây Dựng Và Thương Mại Đạt Phát,15 - 18 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/nhan-vien-du-an-luong-12-15tr-thang-c31p73id200289310.html,Nhân Viên Dự Án (Lương 12 - 15Tr / Tháng),Công Ty CP Điện Tử Viễn Thông Và Phát Thanh Truyền Hình Quang Vinh,12 - 15 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/ky-su-co-dien-mep-c31p73id200288429.html,Kỹ Sư Cơ Điện MEP,Công Ty Cổ Phần Kỹ Thương Thế Kỷ,13 - 16 triệu,"Hà Nội, Hòa Bình, Hải Phòng"
https://vieclam24h.vn/ban-hang-kinh-doanh/field-sales-executive-c13p73id200288449.html,Field Sales Executive,Công Ty Cổ Phần Thiết Bị Và Chuyển Giao Công Nghệ Phát Triển Asean,15 - 20 triệu,Hà Nội
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-quan-ly-du-an-c13p73id200288423.html,Nhân Viên Quản Lý Dự Án,Công Ty Cổ Phần Sofia Nội Thất,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/quan-ly-du-an/quan-ly-du-an-thiet-ke-c27p122id200286844.html,Quản Lý Dự Án - Thiết Kế,Công Ty TNHH Kỹ Thuật Nông Nghiệp Farmtech,25 - 30 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/truong-phong-quan-ly-du-an-c31p121id200294742.html,Trưởng Phòng Quản Lý Dự Án,Công Ty CP Tư Vấn Thiết Kế & Xây Dựng Nam Trung,Thoả thuận ,Bà Rịa - Vũng Tàu
https://vieclam24h.vn/ban-hang-kinh-doanh/pho-tong-giam-doc-kinh-doanh-da-nang-c13p104id200294292.html,Phó Tổng Giám Đốc Kinh Doanh - Đà Nẵng,Công Ty CP Gạch Men Cosevco,20 - 33 triệu,Đà Nẵng
https://vieclam24h.vn/ban-hang-kinh-doanh/pho-tong-giam-doc-kinh-doanh-tai-da-nang-c13p104id200294288.html,Phó Tổng Giám Đốc Kinh Doanh Tại Đà Nẵng,Công Ty CP Gạch Men Cosevco,20 - 33 triệu,Đà Nẵng
https://vieclam24h.vn/xay-dung/vincons-truong-nhom-kiem-soat-khoi-luong-qs-c31p93id200293948.html,Vincons - Trưởng Nhóm Kiểm Soát Khối Lượng (QS),Công Ty Cổ Phần Vinhomes,25 - 30 triệu,"Hưng Yên, Hải Phòng, Quảng Ninh, Hà Nội, +1"
https://vieclam24h.vn/ban-hang-kinh-doanh/pho-tong-giam-doc-kinh-doanh-tai-da-nang-c13p104id200290284.html,Phó Tổng Giám Đốc Kinh Doanh Tại Đà Nẵng,Công Ty CP Gạch Men Cosevco,20 - 33 triệu,Đà Nẵng
https://vieclam24h.vn/ban-hang-kinh-doanh/pho-tong-giam-doc-kinh-doanh-da-nang-c13p104id200287714.html,Phó Tổng Giám Đốc Kinh Doanh (Đà Nẵng),Công Ty CP Gạch Men Cosevco,20 - 33 triệu,Đà Nẵng
https://vieclam24h.vn/co-khi-o-to-tu-dong-hoa/truong-phong-thiet-ke-khuon-jig-kcn-dinh-tram-bac-giang-c47p87id200283964.html,"Trưởng Phòng Thiết Kế Khuôn Jig (Kcn Đình Trám, Bắc Giang)",Công Ty Cổ Phần Thiết Bị Và Giải Pháp Cơ Khí Automech,30 - 33 triệu,Bắc Giang
https://vieclam24h.vn/co-khi-o-to-tu-dong-hoa/truong-nhom-qc-khuon-jig-kcn-dinh-tram-bac-giang-c47p87id200283967.html,"Trưởng Nhóm QC Khuôn Jig (Kcn Đình Trám, Bắc Giang)",Công Ty Cổ Phần Thiết Bị Và Giải Pháp Cơ Khí Automech,18 - 20 triệu,Bắc Giang
https://vieclam24h.vn/moi-truong-xu-ly-chat-thai/truong-phong-san-xuat-c44p122id200295283.html,Trưởng Phòng Sản Xuất,Công Ty CP Kho Vận Giao Nhận Ngoại Thương Mộc An Châu,17 - 22 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/ky-su-qa-tai-tp-hcm-c28p122id200293460.html,Kỹ Sư QA - Tại Tp.HCM,Công Ty TNHH Công Nghệ Năng Lượng Ins,18 - 23 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/ky-su-quan-ly-chat-luong-tieng-trung-tot-c28p90id200293178.html,Kỹ Sư Quản Lý Chất Lượng Tiếng Trung Tốt,Công Ty TNHH AAC Technologies Việt Nam,25 - 35 triệu,Bắc Ninh
https://vieclam24h.vn/hoa-hoc-hoa-sinh/nhan-vien-phong-thi-nghiem-c43p122id200293776.html,Nhân Viên Phòng Thí Nghiệm,Công Ty TNHH Bê Tông Châu Âu Deco,7 - 10 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/truong-phong-ky-thuat-nghien-cuu-phat-trien-san-pham-moi-c34p122id200293766.html,Trưởng Phòng Kỹ Thuật Nghiên Cứu Phát Triển Sản Phẩm Mới,Công Ty Cổ Phần Sản Xuất Vật Liệu Xây Dựng Minsando,12 - 20 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-qc-lam-viec-tai-kcx-cn-linh-trung-iii-c28p118id200293043.html,Nhân Viên QC (Làm Việc Tại Kcx & Cn Linh Trung Iii),Công Ty Cổ Phần Công Nghiệp - Dịch Vụ - Thương Mại Ngọc Nghĩa,7 - 10 triệu,"Tây Ninh, TP.HCM"
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-iso-thu-nhap-12-16-trieu-c28p119id200292040.html,Nhân Viên ISO Thu Nhập 12-16 Triệu,Công Ty TNHH Dooil Total Packaging System Vina,12 - 16 triệu,Bình Dương
https://vieclam24h.vn/xay-dung/ky-su-xay-dung-qs-qc-khoi-du-an-c31p91id200288116.html,Kỹ Sư Xây Dựng / QS;QC _ Khối Dự Án,Công Ty Cổ Phần Thiết Kế Và Xây Dựng Giza Việt Nam,15 - 20 triệu,"Hải Dương, Hưng Yên, Hải Phòng"
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-i-p-c-c28p122id200295236.html,Nhân Viên I P C,Công Ty Cổ Phần Dược Phẩm Fremed,9 - 10 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-qc-quan-ly-chat-luong-c28p122id200295313.html,Nhân Viên QC (Quản Lý Chất Lượng),Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Thực Phẩm Bình Vinh Sài Gòn,9 - 15 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/chuyen-vien-hoa-my-pham-phong-van-di-lam-ngay-c28p104id200287340.html,Chuyên Viên Hóa Mỹ Phẩm (Phỏng Vấn Đi Làm Ngay),Công Ty TNHH Sản Xuất Và Thương Mại Thái Gia Nguyễn,10 - 20 triệu,Đà Nẵng
https://vieclam24h.vn/xay-dung/ky-su-xay-dung-c31p121id200288094.html,Kỹ Sư Xây Dựng,Công Ty Trách Nhiệm Hữu Hạn Tư Vấn - Xây Dựng Phú Cường,15 - 20 triệu,Bà Rịa - Vũng Tàu
https://vieclam24h.vn/cong-nghe-thuc-pham-dinh-duong/doi-pho-san-xuat-c48p122id200293583.html,Đội Phó Sản Xuất,Công ty Cổ phần Thực Phẩm Cholimex,20 - 25 triệu,TP.HCM
https://vieclam24h.vn/khoa-hoc-ky-thuat/quan-ly-dong-goi-di-lam-ngay-c34p122id200293983.html,Quản Lý Đóng Gói - Đi Làm Ngay,Công Ty Cổ Phần Vinterpros,10 - 12 triệu,TP.HCM
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/coating-advisor-south-giam-sat-ky-thuat-son-hang-hai-va-son-cong-nghiep-c28p119id200291289.html,Coating Advisor / South (Giám Sát Kỹ Thuật Sơn Hàng Hải Và Sơn Công Nghiệp),Công Ty TNHH Sơn Jotun Việt Nam,10 - 20 triệu,"Bình Dương, TP.HCM, Long An"
https://vieclam24h.vn/hoa-hoc-hoa-sinh/nhan-vien-ky-thuat-hoa-c43p119id200286934.html,Nhân Viên Kỹ Thuật Hóa,Công Ty TNHH Hóa Mỹ Phẩm Quốc Tế,8 - 15 triệu,Bình Dương
https://vieclam24h.vn/hoa-hoc-hoa-sinh/nhan-vien-qa-qc-sua-thu-nhap-upto-12-trieu-thang-dalatmilk-c43p116id200292161.html,"Nhân Viên QA / QC Sữa , Thu Nhập Upto 12 Triệu / Tháng (Dalatmilk)",Công Ty Cổ Phần Sữa Đà Lạt,8 - 12 triệu,Lâm Đồng
https://vieclam24h.vn/xuat-ban-in-an/truong-phong-quan-ly-chat-luong-c52p122id200293259.html,Trưởng Phòng Quản Lý Chất Lượng,Công Ty TNHH Một Thành Viên Sản Xuất Và In Nhãn Cao Phát Đạt,20 - 30 triệu,TP.HCM
